,requests,requests_duration_mean,num_pods,pod_cpu_limit,node_cores,node_mem,pod_mem_limit,pod_util_cpu_avg,pod_util_mem_avg,total_cpu_util,total_mem_util
964,34799.0,1.577760914623983,1,1.0,2.0,7.799198150634766,1.953125,0.184,0.05625152587890625,0.184,0.05625152587890625
965,34831.0,733.2774687216206,2,0.1,4.0,15.674213409423828,0.09765625,0.09250000000000001,0.05532646179199219,0.18500000000000003,0.11065292358398438
966,34916.0,1.9175601712968189,1,1.0,2.0,7.799198150634766,1.953125,0.17,0.058948516845703125,0.17,0.058948516845703125
967,34925.0,2.2269456503078344,2,1.0,4.0,15.674213409423828,1.953125,0.0895,0.0545654296875,0.179,0.109130859375
968,34940.0,1.7330848485117207,2,1.0,4.0,15.674213409423828,0.48828125,0.097,0.054935455322265625,0.194,0.10987091064453125
969,34941.0,659.8540306704743,1,0.2,4.0,15.674213409423828,0.1953125,0.16100000000000003,0.06689453125,0.16100000000000003,0.06689453125
970,34970.0,1.7528042296539794,3,1.0,4.0,15.674213409423828,0.48828125,0.06866666666666667,0.051914215087890625,0.20600000000000002,0.15574264526367188
971,34998.0,677.820543225131,1,0.2,4.0,15.674213409423828,0.1953125,0.17300000000000001,0.06097030639648438,0.17300000000000001,0.06097030639648438
972,35023.0,1.319254175027847,1,1.0,1.0,0.4793853759765625,0.4793853759765625,0.205,0.060527801513671875,0.205,0.060527801513671875
973,35035.0,3.672402128899668,2,1.0,4.0,15.674213409423828,1.953125,0.098,0.05464935302734375,0.196,0.1092987060546875
974,35037.0,3.062264030624778,1,1.0,2.0,7.799198150634766,1.953125,0.198,0.056880950927734375,0.198,0.056880950927734375
975,35044.0,1.867166722548797,1,2.0,4.0,15.674213409423828,7.8125,0.176,0.062408447265625,0.176,0.062408447265625
976,35047.0,652.7884382813947,1,0.2,4.0,15.674213409423828,0.1953125,0.19,0.06491470336914062,0.19,0.06491470336914062
977,35074.0,728.0438721172346,2,0.1,4.0,15.674213409423828,0.09765625,0.0995,0.05116462707519531,0.199,0.10232925415039062
978,35084.0,1.409781306578503,2,0.5,2.0,7.799198150634766,0.48828125,0.0915,0.04770088195800781,0.183,0.09540176391601562
979,35246.0,1.1870340456505681,1,1.0,2.0,7.799198150634766,0.48828125,0.17,0.061611175537109375,0.17,0.061611175537109375
980,35253.0,666.3703731681811,1,0.2,4.0,15.674213409423828,0.1953125,0.17400000000000002,0.06095886230468751,0.17400000000000002,0.06095886230468751
981,35301.0,2.920464929208789,2,1.0,2.0,7.799198150634766,0.9765625,0.096,0.052642822265625,0.192,0.10528564453125
982,35340.0,675.2250230506825,1,0.2,4.0,15.674213409423828,0.1953125,0.17900000000000002,0.05905151367187501,0.17900000000000002,0.05905151367187501
983,35357.0,2.044264486890836,3,1.0,4.0,15.674213409423828,0.9765625,0.05933333333333333,0.050248463948567704,0.178,0.15074539184570312
984,35514.0,1.4110356282311236,1,1.0,1.0,1.9559326171875,1.9559326171875,0.183,0.057689666748046875,0.183,0.057689666748046875
985,35583.0,655.8366636273466,1,0.2,4.0,15.674213409423828,0.1953125,0.199,0.06975555419921875,0.199,0.06975555419921875
986,35602.0,1.3839876479411135,1,1.0,2.0,7.799198150634766,1.953125,0.183,0.05780029296875,0.183,0.05780029296875
987,35646.0,726.6025484147241,2,0.1,4.0,15.674213409423828,0.09765625,0.096,0.055593490600585944,0.192,0.11118698120117189
988,35649.0,1.9006410068164552,1,1.0,2.0,7.799198150634766,1.953125,0.177,0.057971954345703125,0.177,0.057971954345703125
989,35652.0,1.372004235863346,1,1.0,1.0,1.9559326171875,1.9559326171875,0.209,0.05759429931640625,0.209,0.05759429931640625
990,35661.0,3.006121569361508,2,1.0,2.0,7.799198150634766,0.9765625,0.098,0.049510955810546875,0.196,0.09902191162109375
